DATE,T_MAX_RUS,T_MIN_RUS,T_AVG_RUS,RH_RUS,WND_RUS,PRCP_RUS,ONI
2006-09-01,21.23333333333333,9.333333333333334,14.633333333333333,76.03333333333333,9.633333333333333,1.6666666666666667,0.54
2006-09-02,17.866666666666667,7.3,13.133333333333333,73.39999999999999,11.733333333333334,4.0,0.54
2006-09-03,19.366666666666667,10.1,14.933333333333332,72.5,13.966666666666669,5.3,0.54
2006-09-04,18.066666666666663,5.733333333333333,12.666666666666666,65.56666666666666,12.033333333333331,0.6666666666666666,0.54
2006-09-05,15.933333333333332,5.666666666666667,10.633333333333336,65.0,12.166666666666666,0.0999999999999999,0.54
2006-09-06,15.133333333333333,4.633333333333334,9.3,71.13333333333334,9.6,0.0,0.54
2006-09-07,15.1,6.033333333333332,11.133333333333333,69.46666666666667,9.166666666666666,0.1333333333333333,0.54
2006-09-08,19.73333333333333,9.133333333333333,13.933333333333332,72.5,14.9,0.0,0.54
2006-09-09,22.7,7.566666666666666,15.166666666666666,69.26666666666667,11.266666666666666,9.666666666666666,0.54
2006-09-10,23.133333333333336,9.233333333333333,15.666666666666666,60.96666666666667,7.966666666666666,0.0,0.54
2006-09-11,23.433333333333334,10.1,15.966666666666669,70.39999999999999,18.5,0.0,0.54
2006-09-12,23.566666666666663,10.233333333333333,16.333333333333332,62.96666666666667,6.466666666666668,0.0,0.54
2006-09-13,23.0,10.733333333333334,15.866666666666667,75.43333333333334,6.3,3.6666666666666665,0.54
2006-09-14,21.666666666666668,10.333333333333334,15.033333333333331,72.93333333333334,11.133333333333333,1.0,0.54
2006-09-15,19.633333333333333,10.766666666666666,14.300000000000002,77.23333333333333,8.133333333333333,0.6666666666666666,0.54
2006-09-16,19.933333333333334,8.700000000000001,14.033333333333331,74.93333333333334,11.866666666666667,0.1999999999999999,0.54
2006-09-17,21.7,9.666666666666666,15.199999999999998,62.5,11.566666666666668,0.0,0.54
2006-09-18,19.266666666666666,7.566666666666666,13.7,56.3,19.23333333333333,0.0,0.54
2006-09-19,18.83333333333333,7.400000000000001,12.766666666666666,59.333333333333336,15.9,0.0,0.54
2006-09-20,18.8,7.0,11.4,58.86666666666667,11.866666666666667,0.1999999999999999,0.54
2006-09-21,13.533333333333331,5.033333333333333,9.4,74.5,6.9,5.666666666666667,0.54
2006-09-22,14.766666666666666,6.0,10.366666666666664,71.33333333333333,6.466666666666666,0.1333333333333333,0.54
2006-09-23,15.199999999999998,7.1000000000000005,11.1,78.36666666666667,13.1,1.8333333333333333,0.54
2006-09-24,16.666666666666668,5.333333333333333,11.1,71.8,13.966666666666669,1.2,0.54
2006-09-25,13.9,5.5,9.1,76.96666666666665,15.466666666666669,0.1333333333333333,0.54
2006-09-26,16.099999999999998,6.466666666666666,10.933333333333332,74.16666666666667,13.833333333333334,0.2666666666666666,0.54
2006-09-27,16.166666666666668,6.033333333333334,9.833333333333334,72.53333333333335,8.133333333333335,0.0,0.54
2006-09-28,16.099999999999998,3.733333333333334,9.766666666666667,78.76666666666667,9.166666666666666,16.0,0.54
2006-09-29,15.199999999999998,4.166666666666667,9.766666666666666,69.53333333333333,9.5,0.0,0.54
2006-09-30,17.466666666666665,6.733333333333333,12.2,64.2,12.0,0.0,0.54
2006-10-01,15.8,5.966666666666666,9.866666666666667,74.96666666666667,7.633333333333334,0.0,0.77
2006-10-02,15.666666666666666,6.066666666666666,10.2,81.16666666666667,9.333333333333334,0.0,0.77
2006-10-03,17.033333333333335,6.133333333333333,11.333333333333334,76.16666666666667,8.6,1.3333333333333333,0.77
2006-10-04,16.166666666666668,2.3000000000000003,8.066666666666668,73.46666666666665,12.466666666666669,4.333333333333333,0.77
2006-10-05,12.666666666666666,2.833333333333333,7.0,71.33333333333333,10.366666666666667,0.0,0.77
2006-10-06,7.1000000000000005,0.5999999999999996,3.633333333333333,70.73333333333333,12.333333333333334,0.0,0.77
2006-10-07,8.033333333333333,0.3999999999999997,3.933333333333333,78.26666666666667,9.766666666666667,2.0,0.77
2006-10-08,9.466666666666669,0.3666666666666665,4.533333333333333,77.23333333333333,8.733333333333334,0.0,0.77
2006-10-09,8.6,2.0666666666666664,4.966666666666666,79.83333333333333,9.833333333333334,5.666666666666667,0.77
2006-10-10,9.466666666666669,-0.8333333333333334,4.466666666666667,79.26666666666667,16.233333333333334,5.0,0.77
2006-10-11,6.233333333333333,-1.533333333333333,2.433333333333333,61.73333333333333,15.033333333333331,0.0,0.77
2006-10-12,4.866666666666666,-0.6999999999999998,1.7333333333333334,70.83333333333333,9.5,1.0,0.77
2006-10-13,5.866666666666666,-2.033333333333333,2.333333333333333,66.23333333333333,18.3,0.0333333333333333,0.77
2006-10-14,8.266666666666666,-0.7333333333333334,3.3000000000000003,79.63333333333334,10.966666666666669,1.0,0.77
2006-10-15,6.366666666666667,-0.4000000000000001,2.6,72.8,9.033333333333331,1.2333333333333334,0.77
2006-10-16,9.1,0.7999999999999998,4.6000000000000005,75.13333333333333,18.166666666666668,1.1666666666666667,0.77
2006-10-17,6.633333333333333,-1.1333333333333335,3.2,69.5,18.2,0.0666666666666666,0.77
2006-10-18,7.266666666666667,1.3,4.566666666666666,80.73333333333333,12.933333333333332,0.0,0.77
2006-10-19,8.0,-1.4666666666666666,3.0,70.3,13.833333333333334,4.0,0.77
2006-10-20,6.533333333333334,-1.633333333333333,2.733333333333333,62.1,13.833333333333334,0.0,0.77
2006-10-21,6.566666666666666,-4.4,1.7000000000000002,68.36666666666667,12.766666666666666,2.6666666666666665,0.77
2006-10-22,3.3000000000000003,-7.7,-2.333333333333333,65.83333333333333,14.866666666666664,2.333333333333333,0.77
2006-10-23,2.3666666666666667,-8.333333333333334,-2.5,61.96666666666667,15.633333333333333,0.0,0.77
2006-10-24,3.7,-5.933333333333334,-0.3666666666666662,65.26666666666667,16.066666666666666,0.1333333333333333,0.77
2006-10-25,5.9,-4.366666666666667,0.6,78.39999999999999,16.96666666666667,0.8333333333333334,0.77
